"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"NEK7",2730.50035764888,3247.19819789594,3338.06511873704,2585.09672874944,3638.82120753998,3253.16674518564,2905.42667332828,2965.18145475169,3090.35588435416,2670.86418059582
"NEK9",5783.33608476825,5510.37204477616,5528.50172399389,5971.05943145988,5664.64511712718,5658.60018621361,5433.08620727519,5526.70684393122,5816.63494176564,5547.1970386117
"NELFA",1448.81128297037,1245.32590733712,1322.94050264827,1417.30660894402,1335.06654873303,1377.57069473312,1381.11129169726,1407.00198917155,1375.632525248,1402.26973617215
"NELFB",3338.92921868952,3346.99385313972,3359.25524435344,3433.28204562005,3335.1950636525,3274.65297326115,3338.72060263022,3355.26214371301,3354.98228832851,3398.19426779439
"NELFCD",2583.33364580444,2577.13591175805,2634.45213548688,2577.02039071134,2529.60913264857,2584.39742447207,2617.43577360535,2614.55743927306,2521.91894294112,2567.68251009479
"NELFE",2379.94995996987,2444.12808839336,2390.94420504189,2391.73173068866,2341.52836981782,2354.3217195694,2455.4461402593,2413.83191695993,2246.06973851297,2351.2457129265
"NEMF",2252.01021274775,2212.26114428296,2241.3065714367,2243.23600759627,2251.30156916096,2250.05735437462,2127.00197549255,2186.78123587529,2258.49732599938,2375.71677189668
"NENF",1937.38277053201,2159.78670610717,2298.00641413954,2044.49636376458,1916.34765004043,2077.07240434369,2147.18323857273,1991.95054638542,1978.86856471688,2164.82575975847
"NEO1",3390.64684651074,2853.52605390718,2535.39516750877,2797.252540428,2747.24821603214,2939.36540104053,2697.89197737249,2574.09762342422,2509.52123767803,2411.09842035949
"NES",1706.20578277277,2715.20554730452,2315.95020942583,3445.50533474041,2539.34322242109,2428.37982526599,1328.37522083809,2268.20680219305,2690.20731972247,1596.14647837021
"NET1",1815.78955870114,2239.74975152911,2258.43588273888,1950.66976531073,2508.86178808766,2391.93358922692,1837.39794690989,1928.91502313826,2511.13104120989,1856.36596534321
"NETO2",291.262601593852,333.304750579748,280.121453314409,314.495227334864,218.656533180468,315.156328315387,291.507434741271,258.869482647215,208.781859898214,305.221804685934
"NEU1",1602.40645665003,1683.24366751589,1936.21359646997,1577.63501321606,1677.93932999683,1760.54642165405,1829.30796768341,1775.4147682912,1601.73658061657,1733.84762149612
"NEU3",272.39819382683,277.035437774346,273.805714216671,292.226228368284,271.650575372331,275.92254818631,273.676120964956,278.691396742559,281.215738535477,269.154357351217
"NF1",3537.01758728508,3433.12758037042,3599.68764803244,3593.75129460128,3502.20817325022,3552.29573986861,3541.77453027565,3755.64906380021,3617.51042778307,3465.01227978122
"NF2",2460.61949947533,2279.42018721799,2263.43637235233,2251.88577212598,2165.75842131529,2262.08746344784,2470.52066780677,2320.77710335415,2278.30234670726,2269.81330274015
"NFASC",1163.1768490922,1376.9450244639,1273.59929784821,1293.52568328053,1331.72819535109,2557.88350119298,1182.69043296434,1231.80997259585,1306.40382780727,1452.6365015242
"NFAT5",2431.15988993061,2491.85054438084,2246.46410092986,2258.4930164573,2503.87920933301,2458.19429890881,2267.54308394097,2404.17433334402,2550.60017813095,2289.93505679905
"NFATC1",987.581102709095,1022.13837223157,999.568029891587,1059.30568000238,953.391620257701,996.427170346329,1014.38902897723,1008.69830182164,1020.223334482,1031.67950461738
"NFATC2IP",2153.12692483978,2145.83141716165,2066.71028228236,2174.62319216339,2184.77785656068,2110.42408536897,1977.93827413813,2145.14726849129,2176.14609527939,2098.67788920358
"NFATC3",821.020166122978,841.954053009265,891.241253197201,789.233966724148,895.466996644015,897.59348314271,836.834537164198,775.673203768173,921.840898299954,813.751269950245
"NFATC4",1139.23996141469,1204.75988359487,1330.05899024449,1227.46074538079,1153.87137257632,1506.95303309591,1239.21352105989,1186.61894709915,1589.0386745432,1377.89567295598
"NFE2L1",18930.0336520181,21719.9841447628,18868.904112926,22151.9628514966,19805.1055094159,20121.7673468324,17754.3171241468,20919.1072339884,18583.8631979911,19131.2139065721
"NFE2L2",5025.43878989521,4775.52073287504,4694.52959556166,5776.83419689548,4855.02813535188,4697.31961823184,5156.47096822615,5149.17986656851,4710.7852316837,5021.59744780067
"NFE2L3",413.415428563734,452.154677426925,402.28447356913,455.498764380936,399.432342259757,377.333504404558,417.086879771282,482.003510751075,387.439956057709,428.270416019653
"NFIB",1951.19826194435,1671.54417683169,2335.40383340611,1320.86761371916,2289.00247987607,3045.85359776073,1822.55321490623,1579.38825210763,2519.45804659425,1906.40498772795
"NFIC",9652.89360261961,8452.45919575686,9579.34121461461,9729.08232133762,9746.80342785977,9778.40902593367,8579.27508137687,9203.51442265925,11584.831189137,9084.98135564484
"NFIL3",2213.08352462741,3010.93020697773,2040.06576318767,2115.8053727285,1437.72231326802,2137.44524220476,2584.58315717637,2108.64868136916,1669.97578089585,2789.41033158443
"NFIX",10066.2068186543,8374.4205461598,12858.4294329383,9834.79024187277,10050.1507284958,9976.03246097299,8590.86955924631,9586.63630498116,10847.0586558365,8748.49521925626
"NFKB1",2038.15426923139,2212.51430773254,2136.53471161347,2162.55680487815,2293.74773025278,2253.41903177499,2149.681295594,2210.93465545166,2423.45648003339,2493.31728878058
"NFKB2",2080.41703142037,2229.80041910565,2037.07264984517,1794.71508910618,2105.76700667969,1898.1349587398,2055.57526618876,2362.88002458483,2230.41761012372,2403.2126270705
"NFKBIA",5652.42068030903,6382.22855808994,6190.42066495259,6380.66716916545,5962.54548180138,6659.66926465437,5720.01753557865,5883.68416585248,6255.82067442979,6735.08923870368
"NFKBIB",1497.53549278253,1421.37035829127,1439.16445295053,1411.08852526314,1401.70786810747,1370.4678329191,1440.3020726079,1449.84074411255,1427.62952011935,1515.2722504203
"NFKBIE",419.624199655359,500.448344041841,484.60033355228,420.410276155353,458.718308203176,413.870232462431,457.292236793942,504.784250964465,470.822279232475,477.607630269529
"NFKBIL1",814.643091894377,823.323406877731,815.015941501755,804.72938702967,811.582015003843,799.591406922563,816.059368135464,806.981832754053,799.732815795416,807.337715166595
"NFRKB",1769.09780355101,1646.99180807007,1652.88492711424,1809.91670484426,1664.87502285335,1779.16884332217,1784.53080500226,1739.22474813699,1711.87534127302,1672.06931524507
"NFS1",1130.08013146083,1016.5379630256,1111.56456606896,1194.97640509638,1028.74479291531,1121.61070374464,1022.95219218825,1106.54296739345,977.115247784099,1079.68147999946
"NFU1",810.117757276781,836.516136056627,932.338582410152,890.73249696317,788.418741489145,875.625001708243,940.156040511205,873.09423920159,839.219027643245,891.245142459032
"NFYA",1321.49099073823,1298.71326173188,1332.84768627419,1231.42105990643,1242.78389515437,1298.55702942533,1320.6984360527,1344.74487810257,1308.53820383044,1245.82609544727
"NFYB",1638.69306473707,1532.85311440078,1497.38136182884,1502.9881272021,1568.4077427548,1445.78104030321,1323.0976214306,1419.91651158548,1454.89252126441,1552.92196374806
"NFYC",2515.99425903817,2440.06893263163,2688.27704622194,2423.87433611989,2386.29785064626,2342.92412396022,2518.53851195153,2493.84479129757,2387.95802169883,2442.44718535211
"NGDN",1032.5883795173,1078.80070145047,1039.24113763225,1066.10820196168,995.337775882937,1045.7172085874,1049.81619800424,1002.75864591543,1019.54643860316,1056.3311289619
"NGFR",304.884407474275,434.007891784508,277.815736455667,285.824998818729,280.155651591651,271.506480417554,273.858237855541,271.181237570487,281.498997583071,355.378158139429
"NGLY1",1075.08175771591,949.319638092902,1011.96666238975,1106.58504098559,1095.39406183831,1145.46847149565,1083.5222289107,1049.78885531175,1070.17701213267,973.192864882131
"NGRN",5988.64794010867,5822.13654935001,4899.9427878816,6192.3459825054,5814.56849617134,4644.43246128013,5679.95113550512,5102.49744361561,5463.54992301767,5133.33004173629
"NHEJ1",115.404248649871,115.525298485522,115.459974859983,115.357480307046,115.48524125893,115.541103268487,115.420904154895,115.450877485735,115.650187281689,115.589869390923
"NHP2",1232.97359225056,1267.51697828853,1290.63183047654,1260.61463383842,1176.82097233019,1264.35612901175,1271.3755377064,1236.25626881338,1255.976061814,1224.87581829119
"NID1",2138.03663173876,2530.91764370861,2041.00721392539,2679.31457432385,2389.02345670941,3140.26479842383,2430.31215448728,2594.67629700156,2531.74266048075,2772.01224069349
"NIF3L1",579.990543177603,584.746653054561,559.714241255199,563.977986442228,512.633096553563,571.034225891376,559.939810702023,551.044231150101,525.699896234704,553.919426428695
"NINJ1",2020.38296225553,2738.95767825779,2862.72596814228,2677.13342511503,2592.7514555433,2729.99480745169,3068.02728722745,2903.94260570113,2631.66371133145,3069.79034257415
"NINJ2",127.764242037908,130.068954148889,283.693262702185,125.723964250537,149.993104181539,145.407155364731,154.878726941655,128.658208573359,199.575989265811,139.316532536102
"NINL",535.1001214882,347.057269086361,381.777267995156,544.747648728712,395.547704640476,518.354232364256,308.70282773481,458.724745956818,314.242106970686,296.365093164821
"NIP7",451.586730094665,535.177096288768,472.134069775025,446.258817290167,428.969236541447,430.8173612489,477.502968671083,453.003536713742,452.447852601028,479.299596244663
"NIPA2",909.566606144869,939.323666725543,938.788844653257,993.25375767465,954.964247874286,894.103707254139,919.563999201725,914.226809658579,946.275963567715,934.097532373696
"NIPAL2",840.714812340091,981.324912610291,897.339965518152,871.66117259001,930.296152130649,810.482078355314,834.240341863536,812.570930180784,912.133175516232,1045.47742041381
"NIPAL3",1945.03025109186,2127.34775711349,2800.90705033855,2042.15346036682,2300.5299031921,2123.31967748946,2100.25153838877,2238.03089306854,2464.88694482201,2178.90203868665
"NIPBL",3503.98589694479,3161.72557634491,3220.00852412344,3208.0292377908,3279.57182302676,3454.98675246364,3310.89073134525,3220.83252669171,3309.87746486965,3218.23940828905
"NIPSNAP1",1393.3699697116,1150.20121937784,1177.26733079683,1246.70973585314,1120.79230785029,1345.39209818348,1523.35428521702,1275.36078322081,1148.37663589399,1315.76158921206
"NISCH",9304.62501911806,7856.25476430085,8546.19403442351,9328.04109715272,9191.95023673124,9201.58819357898,7960.4736493749,9051.15881120933,9505.54841699889,8208.5747029789
"NIT1",1320.08954005086,1326.29009369182,1374.51340027973,1317.47050337581,1332.99309598217,1332.2966053332,1342.91572523228,1336.93293875742,1295.75448021084,1335.58504613609
"NIT2",1049.90790461603,1172.61795328347,1131.167885857,1219.11451078005,1065.74791953228,1053.16567060625,1188.44273140662,1095.1706505833,1031.64564529269,1097.77197179909
"NKG7",95.8014206741477,89.6169219350851,74.1180948303694,97.3797131481425,72.1472075529765,70.6438172479406,149.933973912342,126.630398349776,77.8301041569095,95.7417716338529
"NKIRAS2",1723.27471657427,1603.26253149343,1701.23188175192,1761.640163425,1648.31544151791,1767.65930092547,1755.8731241772,1815.43621073502,1709.59070743403,1690.45865530575
"NKRF",553.847510885784,539.890751968871,480.621720803962,568.407894975577,504.717425895861,507.647996188602,578.520792433929,559.014994896057,496.771994178444,502.133037004945
"NKTR",7351.78946334351,6870.78360875189,6222.51301679072,7236.1358921344,7380.23677239087,6985.25652633556,5962.51478609371,7281.27891048296,7849.40152540037,6124.78319283674
"NKX3-1",77.6294461512757,78.1021717288905,77.6658842922918,77.7072285848641,77.4686274647157,78.5395671988942,77.7769438810813,77.5785905414377,78.9089785578949,78.3375762995952
"NLE1",559.555008667608,550.106257675738,564.374763482675,592.433727831977,540.307765910874,570.146725183014,567.179271886582,574.33821528422,552.698719756999,551.914206322941
"NLGN3",332.390529693424,331.092521460487,332.456125911119,330.946318222804,332.686713345577,332.895704417092,333.101566338663,332.82242350442,334.861010867322,332.998947018136
"NLK",1090.4135200942,1024.10264998303,1217.81642858816,1149.7579554065,1146.83046048676,1246.27952738544,1041.71214314375,1201.38556459888,1186.75725303068,980.501314725647
"NLRP1",5377.66771469044,5873.61682808682,5124.62761960017,5212.85175753895,6135.51736367134,4459.37596938732,4570.54672240374,9018.91280407333,5406.21802282325,5419.86831702143
"NLRP3",153.025625515831,161.733264818708,155.118342224461,153.423929368051,155.250556246645,157.580113460272,154.866845657478,154.558269650192,155.772758121464,153.863403385866
"NLRX1",897.483116147957,1023.06336571669,925.894611200478,1032.05915515433,933.989584412155,871.56001333223,809.971780073926,895.830339165432,913.346313964636,885.153247536303
"NMB",117.981632577123,133.25421900466,118.247558246257,121.089228063906,120.407693952973,115.318581074424,166.347343417548,121.760928828365,120.329823027922,120.630768805652
"NMD3",1538.54826363107,1539.23397030124,1516.23510381601,1463.70505364886,1514.70268573557,1492.74841360909,1624.59674232397,1520.28103935501,1487.41159205235,1531.87409192998
"NME1",907.404077716204,995.740224854564,898.41344107869,892.82328294531,732.864045412349,752.905670884819,888.097132738303,811.225744497614,817.003990774756,842.282627879344
"NME3",1578.23404999828,1491.02071175304,1681.17863328262,1563.48310729915,1556.81704016678,1513.13573827487,1291.79944594196,1463.23232060712,1572.00526470543,1599.00945870256
"NME4",2249.87276547382,2098.6828581604,2190.08526683068,2204.03078455638,1988.91970412626,2322.47992833926,2267.76377327522,2171.99293364743,2152.45671268967,2172.95512253761
"NME6",345.406853320994,352.722599373493,356.480556670535,345.440607636178,354.201930319553,352.133462598133,357.827978446998,336.827581962274,352.045716509884,335.945382690571
"NME7",242.524435654542,267.68377077347,259.988580091783,239.238681927942,275.773480240013,261.615372864951,236.809292193617,212.547775778193,262.787563752138,240.469399011143
"NMI",262.256506704296,341.430958427942,296.540444677056,273.324014094246,285.226337576049,283.839664596222,270.695694424346,246.060803715086,311.374071559332,277.018319540245
"NMNAT2",418.026451250321,426.363722408038,421.335180156154,414.655065574999,421.642085427707,645.031678614051,418.934943420103,421.520027883118,761.44473397328,420.641912942868
"NMRK1",827.581027603207,854.646460497027,870.454902230623,1019.18985628505,873.872448085389,776.624090186284,857.917415288751,798.289860544421,872.801837859359,894.471051786269
"NMT1",5027.30550936061,5009.11645364835,5276.08741365537,5244.16468500096,5094.71353224719,5278.12130492955,5136.27913484495,5234.2322808106,5152.32584318926,5092.20464579499
"NMT2",603.397347683027,675.450692918852,689.673360684266,672.401684906816,686.320695294009,743.654858831514,726.228176618321,618.931469349988,658.595397678912,610.956688421306
"NNAT",141.818757768988,144.491054357977,136.534599640547,142.728586779887,143.707109224561,134.925033423417,139.044058566472,140.651821978292,144.02882401397,133.785521129149
"NNMT",475.204340421791,1262.63488834467,1690.85607056916,727.522763428426,1175.33427022632,919.474105926946,1291.20883744245,1157.54956758441,1122.8314320661,2779.20608901021
"NNT",4003.87250006103,3485.52733308052,3992.82069774631,3520.18377814193,3697.7494040515,4376.05277312241,3975.44805180117,3934.0298063514,3839.3897487986,3865.3786100329
"NOC2L",3146.37799400644,3188.37839574242,3220.35429234584,3105.62165716813,2898.71737251469,2945.76548411461,3227.55723809797,2956.77250686052,3011.80794710579,3121.76190163334
"NOC3L",523.269279038926,568.011700313635,527.69088940996,525.632754806364,441.535649715933,472.792070762135,581.30053353729,498.695633091581,551.29770491774,514.496632216955
"NOC4L",773.251349064953,783.300942791453,726.719978861122,789.186599058544,738.419842020279,722.392821949206,771.91738810919,764.188509719865,747.270087776651,774.332975764112
"NOD1",445.413787495952,422.551947608547,407.28767652098,449.763160143898,469.444118070068,423.87272995239,427.985099006062,469.950372080964,509.237039111466,454.878942243113
"NOD2",154.431278025494,247.347356389638,121.49675445763,145.24137654741,119.226723124141,127.151368180614,133.979255557375,117.817717918105,119.385201854025,153.421308360348
"NOL10",840.523394218159,799.129060907863,771.365277771263,811.779478253153,752.471771714998,814.464229376567,813.884539808606,793.439368162744,774.751203874536,797.32575753681
"NOL11",1117.04224652549,1090.93330882193,1058.6877114697,1086.91105697838,999.74004674292,1117.61139916021,1122.07549301641,1084.17976034186,1050.49579559157,1059.54545445191
"NOL3",1450.86805426839,1517.54371510279,1582.87264709144,1395.8125689453,1503.31686012294,1258.72024234816,1516.60486779512,1259.23601016917,1596.98374779419,1579.47054272662
"NOL6",2265.42550361523,2177.93822064625,2174.13068762283,2227.20858696125,2146.06259195994,2213.93739591628,2191.95329464788,2350.78866472271,2211.31728791622,2241.78128923438
"NOL7",207.710716605065,206.68111055975,203.397608965735,206.936615734196,195.172645965903,210.890809164941,209.155848170784,216.788784075659,201.390884369783,198.225951689582
"NOL8",1262.90294095794,1250.0178235667,1137.49915137234,1271.28353870368,1215.34436106238,1183.53587523641,1174.71779883153,1231.52367452833,1239.78979705465,1204.44347158777
"NOL9",880.580979668125,899.189185599054,893.174588353671,852.444156861859,829.477335041896,882.530606148377,921.133117486328,879.559135516331,879.632013834271,803.82357794339
"NOLC1",3979.24900498872,3925.09524791417,3780.16979946305,3710.20809188005,3722.77423323304,3900.72698154263,3842.12840533031,3866.01180265756,3874.10887352879,3822.73038890999
"NONO",8654.30962509858,8248.10047558362,8322.62040304449,8556.43501275908,8125.93833275259,8410.96750539729,8390.91064366119,8167.24699355939,8125.42325428487,8078.89302363961
"NOP10",1453.20940822394,1754.51353364132,1465.40803286001,1648.69300458715,1555.49447076417,1338.96628628859,1576.02157089593,1462.18953734343,1453.63448006213,1592.83440804894
"NOP14",1403.45572996964,1333.56354879347,1281.03575630555,1397.45225388401,1316.31515514078,1336.44385130834,1348.51392089969,1338.24024862454,1374.10086927715,1432.34093567279
"NOP16",394.833744589582,458.119538308494,430.117929728254,418.179650353447,400.616718832117,396.320654633806,434.704327387366,421.709027882083,411.955637623809,422.597054159329
"NOP2",1737.78234627563,1700.40226078408,1444.19017414871,1793.35827931297,1562.27015388971,1529.7045116921,1745.8287042481,1812.3919258626,1557.58724195683,1636.53493376291
"NOP56",3810.30677299667,3879.94371316807,3431.12388291367,3985.41105955365,3530.87977491715,3776.42278888198,3801.6248554275,3929.01251369036,3583.21812994649,3766.44207409402
"NOS1AP",97.1491965118086,97.5452136367241,97.6032237428973,97.3331308183787,97.6332567513151,98.5689933959516,97.880435008848,97.1383941553962,97.9731292149664,97.1832379823549
"NOS3",350.389804226277,352.26956167228,381.666388699893,459.609783341411,364.887317622459,474.581255054258,348.26681767831,375.075462202765,359.044484591516,354.962908629588
"NOTCH1",4289.56841093601,3579.82403184805,2910.07661651635,4675.73885221933,3627.72100824108,3460.7869428154,3392.82869879361,3861.87285800543,3498.51981378465,3604.37095546066
"NOTCH2",7548.02368002314,5370.10868580777,7461.7502066114,5053.53512135037,6060.51566911652,8196.66401671469,5031.13294494786,4969.85244867077,6933.03348147427,5379.6919567121
"NOTCH3",8299.92944054085,7038.27658252914,5660.64328094488,13742.8048699907,5125.05997206659,9411.44150611297,6699.94116535414,14831.8201900469,7392.61993695124,5965.82403209979
"NOTCH4",952.784160783315,1068.37038451022,886.185041006404,959.342800612681,1393.33880450083,1289.89787554382,892.556291866297,1155.53782307157,1190.48867184125,937.079342087282
"NOV",312.619265298989,276.931796491857,287.194471271675,275.694535244504,277.952961871119,277.284495581653,280.432131916272,274.327051764437,280.206372774498,277.371054428399
"NOVA1",425.036495325539,423.575547827886,427.088032195473,424.705805881826,421.962643751721,430.434826182645,431.514168573759,425.326190607442,427.128309084491,425.122458839282
"NOVA2",336.682206938773,337.293062953185,338.538124018189,336.770159098886,342.146822620602,344.223266855562,337.205763857334,339.319986761255,340.167239060642,337.962250501509
"NPAS2",608.250756096341,1060.51972514557,597.056788751958,791.681720433412,849.025439857959,614.858881544045,601.558368819351,574.961702069258,638.115806021775,870.368904279171
"NPAT",712.255228510993,722.527299975048,699.790288677908,729.486307856567,717.068303462312,726.875203741855,703.537261411684,702.323081037141,723.198409334488,695.58371513976
"NPC1",2153.29747397725,2408.45038393307,1956.99743069158,2392.47426351393,2180.76476732077,2351.40597151117,2198.63928300368,2495.83545241607,2197.9471003502,2090.75040060605
"NPC2",2949.13330112978,2800.03153617691,4938.79115847149,3122.65171688446,3492.65118733595,3661.32785162522,3365.98547350976,3067.54119657575,5305.39925531493,4336.99428701625
"NPDC1",2730.78153120272,3169.85250547079,3604.85507115702,4743.40401807013,4987.38475775416,2903.7708537894,2773.1586411695,2948.88619276631,4658.22503132006,3317.09211747911
"NPEPPS",4330.34955333653,4355.57919249507,4504.84571324086,4482.4903888216,4413.56321532883,4760.0600885729,4283.53971221908,4374.1003471833,4576.46780142712,4255.80662250806
"NPFF",89.0203603101376,89.0710493750546,89.1012034885187,88.872752446728,89.0405724480487,89.2313405508424,89.1410583954011,89.0657561601633,89.2681378399891,89.2866556169091
"NPHP4",667.2920766105,680.232319694694,697.446795803653,691.686341056427,669.544105076698,708.757805733081,667.477951482023,669.015838106143,678.046539862945,665.790431451682
"NPL",727.91368192428,677.537630433313,627.876238184038,780.746664507336,769.689417871403,714.367546740528,895.487833161357,925.076270291809,682.337815756591,739.115396776011
"NPLOC4",6526.54710691894,6646.87563955306,6639.15349147709,6717.33235526727,6384.25227484108,6626.25763480402,6760.29423923013,6756.0522029517,6458.6797136146,6340.3116079834
"NPM1",13328.4484176703,13715.1923309036,13413.4140184866,13376.3294353279,12412.6963048289,13118.7325171285,13776.6691955998,13183.7908752417,13545.107478233,13098.789539812
"NPM3",254.406469208889,271.075948555716,248.922991316632,226.75559269206,201.145175851691,213.365917828563,263.080971673206,243.629265871746,232.410076089841,247.534387928284
"NPPA",87.5845750109821,87.8224008869642,87.8379938889539,87.876008954696,87.7062378479368,87.9569464442031,87.638580507681,88.5583354942865,88.0930830478607,88.0611110464622
"NPR1",357.493610126863,356.780647349346,787.271729052388,355.161281012305,446.248671327357,402.823417499606,355.708961241761,357.837218851437,367.841186646136,391.179587043952
"NPR2",518.528240589046,608.960154880881,560.559841169734,579.044130539437,564.451475028595,534.231741882327,585.607256114032,551.708257010265,579.442933060948,564.453247430555
"NPRL2",923.46981655528,888.563005578083,951.224171598367,892.38889669588,905.886619917258,920.878432448487,941.483362366634,945.245588372523,932.542238454117,948.085237251131
"NPRL3",2761.1712627969,3191.32304222104,3171.81381078799,2811.64114825753,2885.53255131903,3055.91632792144,3020.92670398898,3075.25232489744,2921.81846211761,2863.87966486935
"NPTN",4703.70855788863,5320.75157184256,4726.48407158561,4440.10834461263,5262.44558713397,4613.69587498823,4511.11411519782,4608.1525438061,5253.93933264294,4973.69370617226
"NPTXR",974.017397951874,1066.28546884099,859.412433535862,1093.64553446835,830.293346830317,946.148903944119,834.043239967801,1017.41195333676,837.764113379376,831.935875891736
"NQO1",472.677728020114,887.664516713279,1193.26156492853,1075.3367878753,1542.04957819508,1091.66269643858,1199.71347905571,985.670447121483,1070.81394002643,991.770230645362
"NQO2",1270.22449182653,1206.97534203873,1501.74369507806,1450.93945728252,1076.01934867819,1076.59006779164,1474.85487989464,1537.30270731136,952.331586890729,1296.97702238716
"NR1D1",2399.33284359795,2624.63034745521,1833.21074046341,2369.05042193979,2679.05670556296,2014.10210599238,2270.93218435897,2056.12299942314,2449.80222511257,2794.54431108691
"NR1D2",2156.67054181366,2065.38017979229,2028.18091656091,2065.59348473802,2155.28639402888,2211.97710160018,2083.60906424678,1892.59332791154,2102.45088291482,2000.31309027603
"NR1H2",5403.06401403652,5098.9190636542,5237.6446848207,4946.68448643309,5110.44660672619,5051.37960764394,5219.49731029365,5122.919330883,5209.24008008141,5290.57640548308
"NR1H3",666.420048957696,625.908842865832,781.376819151848,728.157037393077,709.231861385881,705.770609358023,806.125838397839,793.218951372695,681.290786005095,702.365997583665
"NR2C1",1343.43801630778,1334.39268228827,1276.02080549154,1287.29895678949,1326.7387610739,1289.70629717092,1261.8566833876,1277.76029885213,1289.31896529319,1281.06256566766
"NR2C2",531.285902778754,534.527530624187,530.392900175128,529.749316107677,545.043456611999,561.824058170505,530.920993071814,536.487750469237,565.94242732794,508.125716984617
"NR2F2",1451.66666496538,1516.80846987044,1670.3879845115,1363.59531707455,1893.04438752879,1710.96519891754,1638.67148700047,1576.35446952453,1756.18190367076,1626.76148385537
"NR2F6",1006.7271625748,1092.13849840495,1102.5091940008,1077.34670693869,1087.25247748421,1185.22044822428,990.993219921974,1044.47519727879,1080.58478244721,1133.37637159429
"NR3C1",3454.62206244665,3606.62164647889,3547.43254211769,3266.36936643757,3504.76663298892,3442.5414259861,3387.72605383628,3226.68792637773,3578.55077052061,3333.03133787634
"NR6A1",269.707753823178,270.799435780989,268.860094667648,270.810847383336,268.288263601961,270.608498114439,269.767602029733,274.344712247017,281.844414778967,268.627635970879
"NRAS",1399.3612076176,1516.381683363,1344.30447051913,1310.28660187105,1331.20177659388,1392.16993375133,1471.33920648577,1342.27109613031,1342.2458313455,1401.82282560402
"NRBF2",818.570502702243,943.346843518147,765.584357364545,810.814299667039,770.2114294577,703.37344985953,790.397468782576,795.594637522676,689.487434270247,840.80742557113
"NRBP1",5071.54455434966,5084.17157680329,4943.43038577515,5224.08816914656,4884.03928079825,5290.15206921672,5419.90350517136,5474.41070411912,4910.55649263987,5232.53360278296
"NRCAM",393.972708167727,282.618354259436,347.178739480962,676.611052510632,278.684960750235,344.748114897665,379.871984563196,710.371975418634,283.694256468055,355.648033024821
"NREP",1280.37710334637,980.267323070635,1123.23481884895,857.762234863881,941.581974248995,1056.09126287828,1285.48393559919,1130.72386849163,1044.01800736477,1020.47358437138
"NRF1",962.311297105951,916.732225230035,909.987745547751,952.020978355081,926.441164553925,906.26369823514,944.754809167107,945.488321060703,910.338253490201,925.862378350284
"NRGN",946.987179258067,624.763633356631,751.152637491636,841.914041795224,1287.66634337031,695.011469884018,783.528826049048,609.245489543436,882.047474778726,903.465817015205
"NRIP1",1003.02741580351,1239.87856121147,1029.6889566244,942.240587887589,1040.56632522077,1049.65924117008,1069.59954306759,980.634637091413,1022.77441960311,982.646397928052
"NRIP2",381.998953264401,380.070981819971,381.394726507399,381.312774582685,381.371506601356,379.937178502093,379.961299130587,382.752219096426,381.302758367408,380.505195134336
"NRIP3",129.033095063296,124.610617079788,228.372422985716,127.62052337433,99.4114840668503,96.4776445733468,134.121849858052,126.877129313416,99.1090307538773,108.052837576611
"NRL",69.8155980892144,70.0170010929643,70.0817447798138,69.9724787230127,69.899106687269,69.9680303233358,70.0165753450048,69.8748131635416,69.9706804533467,70.0526640309851
"NRN1",1316.96420728968,569.340739429183,527.934949917678,936.240636249899,551.455614769647,528.322201754131,1397.49820776224,1070.25943226302,551.309759098061,513.958935048539
"NRP1",1323.05632553519,1939.79618409543,2315.44211855311,1411.07202282681,2190.83583159109,2403.68182734904,1871.06307770847,1774.38236948434,3532.83302785338,2045.19406068348
"NRP2",588.52382413106,707.329655201356,708.527363632777,1080.55388742198,841.608613968216,832.253185823136,744.669037754882,822.596129084244,935.914246591981,963.50438178281
"NRSN2",1577.8193316017,1400.07812263108,1514.24059016734,1345.6943571761,1164.41596881317,1834.04818506369,1742.71486368465,1658.91510850351,1378.94076026752,1469.78037681015
"NRXN2",251.247589339529,266.165947748386,262.4649839944,659.313545845139,264.941230130379,252.188021300032,254.632848223919,264.123702322743,276.731956101843,245.263428909266
"NRXN3",350.355240286727,245.172903275741,249.691561687229,251.705333815093,251.368043986677,348.280921907873,280.148962168498,277.118234659619,257.616078136674,256.518795488685
"NSD1",3600.46585945394,3539.64601577761,3470.1819395128,3676.78425055117,3495.80012290698,3720.85539850235,3499.18974494719,3512.90827470462,3600.26677134319,3374.77659445901
"NSDHL",668.817142156401,648.81501294774,619.396248827158,657.086966757926,626.705897108119,626.09766178424,700.322190468862,654.999486703956,585.631837798118,673.58962627544
"NSF",2033.63717914668,1819.97956287728,2475.93787622855,2240.28877700549,2202.36455444146,2522.25078433043,2185.83317589912,2166.63300152442,2189.79310454334,2044.57390214961
"NSFL1C",4772.71614608232,4821.43439309191,4490.36032520099,4809.26378058011,4574.76653256893,4833.71653339925,4701.34306772756,4894.66457115753,4336.43055793694,4998.97883376752
"NSL1",667.696616697444,680.332012132852,709.846091502206,622.95995414402,620.127529818689,682.659265779876,698.532428344869,664.042524405408,621.26790509148,606.708833638899
